NombreIndice;Fecha;Valor
Euribor6M;13-05-2019;-0,00231
Euribor6M;10-05-2019;-0,00231
Euribor6M;09-05-2019;-0,00231
Euribor6M;08-05-2019;-0,0023
Euribor6M;07-05-2019;-0,00229
Euribor6M;06-05-2019;-0,0023
Euribor6M;03-05-2019;-0,0023
Euribor6M;02-05-2019;-0,00232
Euribor6M;01-05-2019;-0,00231
Euribor6M;30-04-2019;-0,00231
Euribor6M;29-04-2019;-0,00231
Euribor6M;26-04-2019;-0,00229
Euribor6M;25-04-2019;-0,0023
Euribor6M;24-04-2019;-0,00231
Euribor6M;23-04-2019;-0,0023
Euribor6M;22-04-2019;-0,00232
Euribor6M;19-04-2019;-0,00232
Euribor6M;18-04-2019;-0,00232
Euribor6M;17-04-2019;-0,00232
Euribor6M;16-04-2019;-0,00232
Euribor6M;15-04-2019;-0,00231
Euribor6M;12-04-2019;-0,00232
Euribor6M;11-04-2019;-0,00232
Euribor6M;10-04-2019;-0,00231
Euribor6M;09-04-2019;-0,00231
Euribor6M;08-04-2019;-0,00231
Euribor6M;05-04-2019;-0,00231
Euribor6M;04-04-2019;-0,0023
Euribor6M;03-04-2019;-0,0023
Euribor6M;02-04-2019;-0,0023
Euribor6M;01-04-2019;-0,00228
Euribor6M;29-03-2019;-0,00228
Euribor6M;28-03-2019;-0,00228
Euribor6M;27-03-2019;-0,00227
Euribor6M;26-03-2019;-0,00228
Euribor6M;25-03-2019;-0,00228
Euribor6M;22-03-2019;-0,00228
Euribor6M;21-03-2019;-0,00229
Euribor6M;20-03-2019;-0,00231
Euribor6M;19-03-2019;-0,00232
Euribor6M;18-03-2019;-0,00231
Euribor6M;15-03-2019;-0,00232
Euribor6M;14-03-2019;-0,00232
Euribor6M;13-03-2019;-0,00232
Euribor6M;12-03-2019;-0,00231
Euribor6M;11-03-2019;-0,00232
Euribor6M;08-03-2019;-0,00232
Euribor6M;07-03-2019;-0,00231
Euribor6M;06-03-2019;-0,00232
Euribor6M;05-03-2019;-0,00231
Euribor6M;04-03-2019;-0,0023
Euribor6M;01-03-2019;-0,0023
Euribor6M;28-02-2019;-0,00229
Euribor6M;27-02-2019;-0,00229
Euribor6M;26-02-2019;-0,0023
Euribor6M;25-02-2019;-0,0023
Euribor6M;22-02-2019;-0,00231
Euribor6M;21-02-2019;-0,00231
Euribor6M;20-02-2019;-0,00231
Euribor6M;19-02-2019;-0,00232
Euribor6M;18-02-2019;-0,00232
Euribor6M;15-02-2019;-0,00232
Euribor6M;14-02-2019;-0,00231
Euribor6M;13-02-2019;-0,00231
Euribor6M;12-02-2019;-0,00231
Euribor6M;11-02-2019;-0,00232
Euribor6M;08-02-2019;-0,00233
Euribor6M;07-02-2019;-0,00233
Euribor6M;06-02-2019;-0,00234
Euribor6M;05-02-2019;-0,00234
Euribor6M;04-02-2019;-0,00235
Euribor6M;01-02-2019;-0,00235
Euribor6M;31-01-2019;-0,00236
Euribor6M;30-01-2019;-0,00236
Euribor6M;29-01-2019;-0,00237
Euribor6M;28-01-2019;-0,00237
Euribor6M;25-01-2019;-0,00237
Euribor6M;24-01-2019;-0,00236
Euribor6M;23-01-2019;-0,00237
Euribor6M;22-01-2019;-0,00237
Euribor6M;21-01-2019;-0,00236
Euribor6M;18-01-2019;-0,00235
Euribor6M;17-01-2019;-0,00236
Euribor6M;16-01-2019;-0,00236
Euribor6M;15-01-2019;-0,00236
Euribor6M;14-01-2019;-0,00236
Euribor6M;11-01-2019;-0,00236
Euribor6M;10-01-2019;-0,00236
Euribor6M;09-01-2019;-0,00236
Euribor6M;08-01-2019;-0,00236
Euribor6M;07-01-2019;-0,00236
Euribor6M;04-01-2019;-0,00237
Euribor6M;03-01-2019;-0,00237
Euribor6M;02-01-2019;-0,00238
Euribor6M;01-01-2019;-0,00237
Euribor6M;31-12-2018;-0,00237
Euribor6M;28-12-2018;-0,00236
Euribor6M;27-12-2018;-0,00237
Euribor6M;26-12-2018;-0,00237
Euribor6M;25-12-2018;-0,00237
Euribor6M;24-12-2018;-0,00237
Euribor6M;21-12-2018;-0,00238
Euribor6M;20-12-2018;-0,00238
Euribor6M;19-12-2018;-0,00238
Euribor6M;18-12-2018;-0,00238
Euribor6M;17-12-2018;-0,00237
Euribor6M;14-12-2018;-0,00238
Euribor6M;13-12-2018;-0,00239
Euribor6M;12-12-2018;-0,00241
Euribor6M;11-12-2018;-0,00244
Euribor6M;10-12-2018;-0,00245
Euribor6M;07-12-2018;-0,00246
Euribor6M;06-12-2018;-0,00246
Euribor6M;05-12-2018;-0,00246
Euribor6M;04-12-2018;-0,00247
Euribor6M;03-12-2018;-0,00248
Euribor6M;30-11-2018;-0,00251
Euribor6M;29-11-2018;-0,00253
Euribor6M;28-11-2018;-0,00256
Euribor6M;27-11-2018;-0,00256
Euribor6M;26-11-2018;-0,00256
Euribor6M;23-11-2018;-0,00257
Euribor6M;22-11-2018;-0,00257
Euribor6M;21-11-2018;-0,00257
Euribor6M;20-11-2018;-0,00257
Euribor6M;19-11-2018;-0,00257
Euribor6M;16-11-2018;-0,00257
Euribor6M;15-11-2018;-0,00257
Euribor6M;14-11-2018;-0,00257
Euribor6M;13-11-2018;-0,00257
Euribor6M;12-11-2018;-0,00257
Euribor6M;09-11-2018;-0,00257
Euribor6M;08-11-2018;-0,00257
Euribor6M;07-11-2018;-0,00258
Euribor6M;06-11-2018;-0,00258
Euribor6M;05-11-2018;-0,00257
Euribor6M;02-11-2018;-0,00258
Euribor6M;01-11-2018;-0,00258
Euribor6M;31-10-2018;-0,00259
Euribor6M;30-10-2018;-0,00259
Euribor6M;29-10-2018;-0,00259
Euribor6M;26-10-2018;-0,00259
Euribor6M;25-10-2018;-0,00259
Euribor6M;24-10-2018;-0,00259
Euribor6M;23-10-2018;-0,00259
Euribor6M;22-10-2018;-0,00261
Euribor6M;19-10-2018;-0,00262
Euribor6M;18-10-2018;-0,00265
Euribor6M;17-10-2018;-0,00266
Euribor6M;16-10-2018;-0,00265
Euribor6M;15-10-2018;-0,00266
Euribor6M;12-10-2018;-0,00267
Euribor6M;11-10-2018;-0,00267
Euribor6M;10-10-2018;-0,00268
Euribor6M;09-10-2018;-0,00268
Euribor6M;08-10-2018;-0,00267
Euribor6M;05-10-2018;-0,00267
Euribor6M;04-10-2018;-0,00268
Euribor6M;03-10-2018;-0,00267
Euribor6M;02-10-2018;-0,00268
Euribor6M;01-10-2018;-0,00268
Euribor6M;28-09-2018;-0,00268
Euribor6M;27-09-2018;-0,00268
Euribor6M;26-09-2018;-0,00267
Euribor6M;25-09-2018;-0,00267
Euribor6M;24-09-2018;-0,00267
Euribor6M;21-09-2018;-0,00268
Euribor6M;20-09-2018;-0,00268
Euribor6M;19-09-2018;-0,00267
Euribor6M;17-09-2018;-0,00268
Euribor6M;14-09-2018;-0,00269
Euribor6M;13-09-2018;-0,00269
Euribor6M;12-09-2018;-0,00269
Euribor6M;11-09-2018;-0,00269
Euribor6M;10-09-2018;-0,00269
Euribor6M;07-09-2018;-0,00269
Euribor6M;06-09-2018;-0,00269
Euribor6M;05-09-2018;-0,00269
Euribor6M;04-09-2018;-0,00269
Euribor6M;03-09-2018;-0,00268
Euribor6M;31-08-2018;-0,00268
Euribor6M;30-08-2018;-0,00268
Euribor6M;29-08-2018;-0,00266
Euribor6M;28-08-2018;-0,00266
Euribor6M;27-08-2018;-0,00265
Euribor6M;24-08-2018;-0,00266
Euribor6M;22-08-2018;-0,00266
Euribor6M;21-08-2018;-0,00266
Euribor6M;20-08-2018;-0,00266
Euribor6M;17-08-2018;-0,00266
Euribor6M;16-08-2018;-0,00266
Euribor6M;15-08-2018;-0,00266
Euribor6M;14-08-2018;-0,00266
Euribor6M;13-08-2018;-0,00266
Euribor6M;10-08-2018;-0,00267
Euribor6M;09-08-2018;-0,00266
Euribor6M;08-08-2018;-0,00268
Euribor6M;07-08-2018;-0,00268
Euribor6M;06-08-2018;-0,00268
Euribor6M;03-08-2018;-0,00268
Euribor6M;02-08-2018;-0,00269
Euribor6M;01-08-2018;-0,00269
Euribor6M;31-07-2018;-0,00268
Euribor6M;30-07-2018;-0,00268
Euribor6M;27-07-2018;-0,00269
Euribor6M;26-07-2018;-0,00269
Euribor6M;25-07-2018;-0,00269
Euribor6M;24-07-2018;-0,00269
Euribor6M;23-07-2018;-0,00269
Euribor6M;20-07-2018;-0,00269
Euribor6M;19-07-2018;-0,00269
Euribor6M;18-07-2018;-0,00269
Euribor6M;17-07-2018;-0,00269
Euribor6M;16-07-2018;-0,00269
Euribor6M;13-07-2018;-0,00268
Euribor6M;12-07-2018;-0,00271
Euribor6M;11-07-2018;-0,00271
Euribor6M;10-07-2018;-0,00269
Euribor6M;09-07-2018;-0,0027
Euribor6M;06-07-2018;-0,0027
Euribor6M;05-07-2018;-0,00269
Euribor6M;04-07-2018;-0,00269
Euribor6M;03-07-2018;-0,0027
Euribor6M;02-07-2018;-0,00269
Euribor6M;29-06-2018;-0,0027
Euribor6M;28-06-2018;-0,0027
Euribor6M;27-06-2018;-0,0027
Euribor6M;26-06-2018;-0,0027
TABCLP1M;27-05-2019;0,0307
TABCLP1M;28-05-2019;0,0305
TABCLP1M;29-05-2019;0,0306
TABCLP1M;30-05-2019;0,0306
TABCLP1M;31-05-2019;0,0309
TABCLP1M;03-06-2019;0,0312
TABCLP1M;04-06-2019;0,0306
TABCLP1M;05-06-2019;0,0304
TABCLP1M;06-06-2019;0,0306
TABCLP1M;07-06-2019;0,0306
TABCLP1M;10-06-2019;0,0267
TABCLP1M;11-06-2019;0,0258
TABCLP1M;12-06-2019;0,0263
TABCLP1M;13-06-2019;0,026
TABCLP1M;14-06-2019;0,026
TABCLP1M;17-06-2019;0,0262
TABCLP1M;18-06-2019;0,0261
TABCLP1M;19-06-2019;0,026
TABCLP1M;20-06-2019;0,0261
TABCLP1M;21-06-2019;0,0265
TABCLP1M;24-06-2019;0,0272
TABCLP1M;25-06-2019;0,0269
TABCLP1M;26-06-2019;0,0272
TABCLP1M;27-06-2019;0,0269
TABCLP1M;28-06-2019;0,0274
TABCLP1M;01-07-2019;0,0277
TABCLP1M;02-07-2019;0,0264
TABCLP1M;03-07-2019;0,0259
TABCLP1M;04-07-2019;0,0251
TABCLP1M;05-07-2019;0,0249
TABCLP1M;08-07-2019;0,0253
TABCLP1M;09-07-2019;0,0251
TABCLP1M;10-07-2019;0,0252
TABCLP1M;11-07-2019;0,0251
TABCLP1M;12-07-2019;0,0248
TABCLP1M;15-07-2019;0,0251
TABCLP1M;17-07-2019;0,0249
TABCLP1M;18-07-2019;0,025
TABCLP1M;19-07-2019;0,0248
TABCLP1M;22-07-2019;0,0244
TABCLP1M;23-07-2019;0,0248
TABCLP1M;24-07-2019;0,0248
TABCLP1M;25-07-2019;0,0248
TABCLP1M;26-07-2019;0,0248
TABCLP1M;29-07-2019;0,0248
TABCLP1M;30-07-2019;0,025
TABCLP1M;31-07-2019;0,0252
TABCLP1M;01-08-2019;0,0249
TABCLP1M;02-08-2019;0,0251
TABCLP1M;05-08-2019;0,0254
TABCLP1M;06-08-2019;0,0248
TABCLP1M;07-08-2019;0,0249
TABCLP1M;08-08-2019;0,0247
TABCLP1M;09-08-2019;0,0247
TABCLP1M;12-08-2019;0,0247
TABCLP1M;13-08-2019;0,0248
TABCLP1M;14-08-2019;0,0247
TABCLP1M;16-08-2019;0,0246
TABCLP1M;19-08-2019;0,0251
TABCLP1M;20-08-2019;0,025
TABCLP1M;21-08-2019;0,0252
TABCLP1M;22-08-2019;0,0252
TABCLP1M;23-08-2019;0,0256
TABCLP1M;26-08-2019;0,0252
TABCLP1M;27-08-2019;0,0252
TABCLP1M;28-08-2019;0,0252
TABCLP1M;29-08-2019;0,0247
TABCLP1M;30-08-2019;0,025
TABCLP1M;02-09-2019;0,025
TABCLP1M;03-09-2019;0,0244
TABCLP1M;04-09-2019;0,0212
TABCLP1M;05-09-2019;0,0205
TABCLP1M;06-09-2019;0,0204
TABCLP1M;09-09-2019;0,0204
TABCLP1M;10-09-2019;0,0206
TABCLP1M;11-09-2019;0,0203
TABCLP1M;12-09-2019;0,0202
TABCLP1M;13-09-2019;0,0204
TABCLP1M;16-09-2019;0,0206
TABCLP1M;17-09-2019;0,0205
TABCLP1M;23-09-2019;0,0207
TABCLP1M;24-09-2019;0,0206
TABCLP1M;25-09-2019;0,0209
TABCLP1M;26-09-2019;0,0213
TABCLP1M;27-09-2019;0,0216
TABCLP1M;30-09-2019;0,0215
TABCLP1M;01-10-2019;0,0214
TABCLP1M;02-10-2019;0,0213
TABCLP1M;03-10-2019;0,0205
TABCLP1M;04-10-2019;0,02
TABCLP1M;07-10-2019;0,0201
TABCLP1M;08-10-2019;0,02
TABCLP1M;09-10-2019;0,0191
TABCLP1M;10-10-2019;0,0199
TABCLP1M;11-10-2019;0,0199
TABCLP1M;14-10-2019;0,0192
TABCLP1M;15-10-2019;0,0184
TABCLP1M;16-10-2019;0,0189
TABCLP1M;17-10-2019;0,0185
TABCLP1M;18-10-2019;0,0193
TABCLP1M;21-10-2019;0,0199
TABCLP1M;22-10-2019;0,0227
TABCLP1M;23-10-2019;0,0251
TABCLP1M;24-10-2019;0,0215
TABCLP1M;25-10-2019;0,0216
TABCLP1M;28-10-2019;0,0211
TABCLP1M;29-10-2019;0,0207
TABCLP1M;30-10-2019;0,0216
TABCLP1M;04-11-2019;0,0226
TABCLP1M;05-11-2019;0,0206
TABCLP1M;06-11-2019;0,0197
TABCLP1M;07-11-2019;0,0197
TABCLP1M;08-11-2019;0,0191
TABCLP1M;11-11-2019;0,0196
TABCLP1M;12-11-2019;0,0203
TABCLP1M;13-11-2019;0,0216
TABCLP1M;14-11-2019;0,0235
TABCLP1M;15-11-2019;0,0244
TABCLP1M;18-11-2019;0,022
TABCLP1M;19-11-2019;0,0213
TABCLP1M;20-11-2019;0,0205
TABCLP1M;21-11-2019;0,0213
TABCLP1M;22-11-2019;0,0201
TABCLP1M;25-11-2019;0,0204
TABCLP1M;26-11-2019;0,0201
TABCLP1M;27-11-2019;0,0193
TABCLP1M;28-11-2019;0,0191
TABCLP1M;29-11-2019;0,0195
TABCLP1M;02-12-2019;0,0195
TABCLP1M;03-12-2019;0,0193
TABCLP1M;04-12-2019;0,0194
TABCLP1M;05-12-2019;0,0188
TABCLP1M;06-12-2019;0,018
TABCLP1M;09-12-2019;0,0181
TABCLP1M;10-12-2019;0,0178
TABCLP1M;11-12-2019;0,0174
TABCLP1M;12-12-2019;0,0174
TABCLP1M;13-12-2019;0,0186
TABCLP1M;16-12-2019;0,0188
TABCLP1M;17-12-2019;0,0188
TABCLP1M;18-12-2019;0,0199
TABCLP1M;19-12-2019;0,0202
TABCLP1M;20-12-2019;0,0213
TABCLP1M;23-12-2019;0,0219
TABCLP1M;24-12-2019;0,0216
TABCLP1M;26-12-2019;0,0216
TABCLP1M;27-12-2019;0,0213
TABCLP1M;30-12-2019;0,0214
TABCLP1M;02-01-2020;0,022
TABCLP1M;03-01-2020;0,0198
TABCLP1M;06-01-2020;0,0189
TABCLP1M;07-01-2020;0,0186
TABCLP1M;08-01-2020;0,0184
TABCLP1M;09-01-2020;0,0178
TABCLP1M;10-01-2020;0,0171
TABCLP1M;13-01-2020;0,0171
TABCLP1M;14-01-2020;0,0167
TABCLP1M;15-01-2020;0,0174
TABCLP1M;16-01-2020;0,017
TABCLP1M;17-01-2020;0,0174
TABCLP1M;20-01-2020;0,0183
TABCLP1M;21-01-2020;0,0187
TABCLP1M;22-01-2020;0,0189
TABCLP1M;23-01-2020;0,0189
TABCLP1M;24-01-2020;0,0189
TABCLP1M;27-01-2020;0,0187
TABCLP1M;28-01-2020;0,0186
TABCLP1M;29-01-2020;0,0186
TABCLP1M;30-01-2020;0,0183
TABCLP1M;31-01-2020;0,0188
TABCLP1M;03-02-2020;0,0189
TABCLP1M;04-02-2020;0,0183
TABCLP1M;05-02-2020;0,0183
TABCLP1M;06-02-2020;0,018
TABCLP1M;07-02-2020;0,0184
TABCLP1M;10-02-2020;0,0182
TABCLP1M;11-02-2020;0,0181
TABCLP1M;12-02-2020;0,0176
TABCLP1M;13-02-2020;0,0175
TABCLP1M;14-02-2020;0,0172
TABCLP1M;17-02-2020;0,0173
TABCLP1M;18-02-2020;0,0174
TABCLP1M;19-02-2020;0,0174
TABCLP1M;20-02-2020;0,0174
TABCLP1M;21-02-2020;0,0174
TABCLP1M;24-02-2020;0,0185
TABCLP1M;25-02-2020;0,0192
TABCLP1M;26-02-2020;0,0194
TABCLP1M;27-02-2020;0,0195
TABCLP1M;28-02-2020;0,0206
TABCLP1M;02-03-2020;0,0213
TABCLP1M;03-03-2020;0,0198
TABCLP1M;04-03-2020;0,0197
TABCLP1M;05-03-2020;0,0197
TABCLP1M;06-03-2020;0,0191
TABCLP1M;09-03-2020;0,0193
TABCLP1M;10-03-2020;0,0188
TABCLP1M;11-03-2020;0,0187
TABCLP1M;12-03-2020;0,0186
TABCLP1M;13-03-2020;0,0186
TABCLP1M;16-03-2020;0,0191
TABCLP1M;17-03-2020;0,0162
TABCLP1M;18-03-2020;0,0134
TABCLP1M;19-03-2020;0,0145
TABCLP1M;20-03-2020;0,016
TABCLP1M;23-03-2020;0,018
TABCLP1M;24-03-2020;0,0193
TABCLP1M;25-03-2020;0,0189
TABCLP1M;26-03-2020;0,0173
TABCLP1M;27-03-2020;0,0146
TABCLP1M;30-03-2020;0,0132
TABCLP1M;31-03-2020;0,0122
TABCLP1M;01-04-2020;0,0058
TABCLP1M;02-04-2020;0,0025
TABCLP1M;03-04-2020;0,002
TABCLP1M;06-04-2020;0,0018
TABCLP1M;07-04-2020;0,0017
TABCLP1M;08-04-2020;0,0013
TABCLP1M;09-04-2020;0,0013
TABCLP1M;13-04-2020;0,0021
TABCLP1M;14-04-2020;0,004
TABCLP1M;15-04-2020;0,0046
TABCLP1M;16-04-2020;0,0043
TABCLP1M;17-04-2020;0,0041
TABCLP1M;20-04-2020;0,004
TABCLP1M;21-04-2020;0,0037
TABCLP1M;22-04-2020;0,0037
TABCLP1M;23-04-2020;0,0037
TABCLP1M;24-04-2020;0,0037
TABCLP1M;27-04-2020;0,0037
TABCLP1M;28-04-2020;0,0037
TABCLP1M;29-04-2020;0,0037
TABCLP1M;30-04-2020;0,0038
TABCLP1M;04-05-2020;0,0037
TABCLP1M;05-05-2020;0,0036
TABCLP1M;06-05-2020;0,0037
TABCLP1M;07-05-2020;0,0035
TABCLP1M;08-05-2020;0,0026
TABCLP1M;11-05-2020;0,0031
TABCLP1M;12-05-2020;0,0034
TABCLP1M;13-05-2020;0,0035
TABCLP1M;14-05-2020;0,0031
TABCLP1M;15-05-2020;0,0025
TABCLP1M;18-05-2020;0,0025
TABCLP1M;19-05-2020;0,0025
TABCLP1M;20-05-2020;0,0025
TABCLP1M;22-05-2020;0,0026
TABCLP1M;25-05-2020;0,0025
TABCLP1M;26-05-2020;0,0025
TABCLP1M;27-05-2020;0,0025
TABCLP1M;28-05-2020;0,0025
TABCLP1M;29-05-2020;0,0025
TABCLP1M;01-06-2020;0,0025
TABCLP1M;02-06-2020;0,0025
TABCLP1M;03-06-2020;0,0025
TABCLP1M;04-06-2020;0,0025
TABCLP1M;05-06-2020;0,0025
TABCLP1M;08-06-2020;0,0025
TABCLP1M;09-06-2020;0,0025
TABCLP1M;10-06-2020;0,0025
TABCLP1M;11-06-2020;0,0025
TABCLP1M;12-06-2020;0,0025
TABCLP1M;15-06-2020;0,0025
TABCLP1M;16-06-2020;0,0025
TABCLP1M;17-06-2020;0,0025
TABCLP1M;18-06-2020;0,0025
TABCLP1M;19-06-2020;0,0025
TABCLP1M;22-06-2020;0,0026
TABCLP1M;23-06-2020;0,0025
TABCLP1M;24-06-2020;0,0025
TABCLP1M;25-06-2020;0,0025
TABCLP1M;26-06-2020;0,0025
TABCLP1M;28-06-2020;0,0025
TABCLP1M;29-06-2020;0,0025
TABCLP3M;27-05-2019;0,0314
TABCLP3M;28-05-2019;0,0313
TABCLP3M;29-05-2019;0,0313
TABCLP3M;30-05-2019;0,0313
TABCLP3M;31-05-2019;0,0313
TABCLP3M;03-06-2019;0,0315
TABCLP3M;04-06-2019;0,0314
TABCLP3M;05-06-2019;0,031
TABCLP3M;06-06-2019;0,0313
TABCLP3M;07-06-2019;0,0313
TABCLP3M;10-06-2019;0,0274
TABCLP3M;11-06-2019;0,0268
TABCLP3M;12-06-2019;0,0269
TABCLP3M;13-06-2019;0,0273
TABCLP3M;14-06-2019;0,0269
TABCLP3M;17-06-2019;0,0273
TABCLP3M;18-06-2019;0,027
TABCLP3M;19-06-2019;0,0269
TABCLP3M;20-06-2019;0,0269
TABCLP3M;21-06-2019;0,0273
TABCLP3M;24-06-2019;0,028
TABCLP3M;25-06-2019;0,028
TABCLP3M;26-06-2019;0,0281
TABCLP3M;27-06-2019;0,028
TABCLP3M;28-06-2019;0,0285
TABCLP3M;01-07-2019;0,0286
TABCLP3M;02-07-2019;0,027
TABCLP3M;03-07-2019;0,0271
TABCLP3M;04-07-2019;0,027
TABCLP3M;05-07-2019;0,0264
TABCLP3M;08-07-2019;0,0263
TABCLP3M;09-07-2019;0,0267
TABCLP3M;10-07-2019;0,0261
TABCLP3M;11-07-2019;0,0261
TABCLP3M;12-07-2019;0,0261
TABCLP3M;15-07-2019;0,0261
TABCLP3M;17-07-2019;0,0261
TABCLP3M;18-07-2019;0,0261
TABCLP3M;19-07-2019;0,0261
TABCLP3M;22-07-2019;0,0253
TABCLP3M;23-07-2019;0,0249
TABCLP3M;24-07-2019;0,0249
TABCLP3M;25-07-2019;0,0249
TABCLP3M;26-07-2019;0,0249
TABCLP3M;29-07-2019;0,0248
TABCLP3M;30-07-2019;0,0248
TABCLP3M;31-07-2019;0,0254
TABCLP3M;01-08-2019;0,0252
TABCLP3M;02-08-2019;0,0251
TABCLP3M;05-08-2019;0,0248
TABCLP3M;06-08-2019;0,0247
TABCLP3M;07-08-2019;0,0248
TABCLP3M;08-08-2019;0,0244
TABCLP3M;09-08-2019;0,0246
TABCLP3M;12-08-2019;0,0248
TABCLP3M;13-08-2019;0,0248
TABCLP3M;14-08-2019;0,0248
TABCLP3M;16-08-2019;0,0248
TABCLP3M;19-08-2019;0,0248
TABCLP3M;20-08-2019;0,0251
TABCLP3M;21-08-2019;0,0248
TABCLP3M;22-08-2019;0,0248
TABCLP3M;23-08-2019;0,025
TABCLP3M;26-08-2019;0,025
TABCLP3M;27-08-2019;0,0249
TABCLP3M;28-08-2019;0,0248
TABCLP3M;29-08-2019;0,0248
TABCLP3M;30-08-2019;0,0248
TABCLP3M;02-09-2019;0,0248
TABCLP3M;03-09-2019;0,0239
TABCLP3M;04-09-2019;0,0219
TABCLP3M;05-09-2019;0,0211
TABCLP3M;06-09-2019;0,0211
TABCLP3M;09-09-2019;0,0208
TABCLP3M;10-09-2019;0,0206
TABCLP3M;11-09-2019;0,0211
TABCLP3M;12-09-2019;0,0211
TABCLP3M;13-09-2019;0,0211
TABCLP3M;16-09-2019;0,0212
TABCLP3M;17-09-2019;0,0212
TABCLP3M;23-09-2019;0,0211
TABCLP3M;24-09-2019;0,0211
TABCLP3M;25-09-2019;0,0212
TABCLP3M;26-09-2019;0,0212
TABCLP3M;27-09-2019;0,0213
TABCLP3M;30-09-2019;0,0219
TABCLP3M;01-10-2019;0,0216
TABCLP3M;02-10-2019;0,0213
TABCLP3M;03-10-2019;0,0212
TABCLP3M;04-10-2019;0,0205
TABCLP3M;07-10-2019;0,0208
TABCLP3M;08-10-2019;0,0204
TABCLP3M;09-10-2019;0,02
TABCLP3M;10-10-2019;0,0199
TABCLP3M;11-10-2019;0,0199
TABCLP3M;14-10-2019;0,0198
TABCLP3M;15-10-2019;0,0192
TABCLP3M;16-10-2019;0,0195
TABCLP3M;17-10-2019;0,0198
TABCLP3M;18-10-2019;0,0198
TABCLP3M;21-10-2019;0,0204
TABCLP3M;22-10-2019;0,0225
TABCLP3M;23-10-2019;0,0247
TABCLP3M;24-10-2019;0,022
TABCLP3M;25-10-2019;0,0217
TABCLP3M;28-10-2019;0,0216
TABCLP3M;29-10-2019;0,0211
TABCLP3M;30-10-2019;0,0224
TABCLP3M;04-11-2019;0,0232
TABCLP3M;05-11-2019;0,0212
TABCLP3M;06-11-2019;0,0212
TABCLP3M;07-11-2019;0,0209
TABCLP3M;08-11-2019;0,0211
TABCLP3M;11-11-2019;0,0213
TABCLP3M;12-11-2019;0,022
TABCLP3M;13-11-2019;0,0229
TABCLP3M;14-11-2019;0,0252
TABCLP3M;15-11-2019;0,0262
TABCLP3M;18-11-2019;0,0228
TABCLP3M;19-11-2019;0,0224
TABCLP3M;20-11-2019;0,0224
TABCLP3M;21-11-2019;0,0226
TABCLP3M;22-11-2019;0,0228
TABCLP3M;25-11-2019;0,0217
TABCLP3M;26-11-2019;0,0213
TABCLP3M;27-11-2019;0,0216
TABCLP3M;28-11-2019;0,0219
TABCLP3M;29-11-2019;0,0222
TABCLP3M;02-12-2019;0,0227
TABCLP3M;03-12-2019;0,0211
TABCLP3M;04-12-2019;0,0211
TABCLP3M;05-12-2019;0,0209
TABCLP3M;06-12-2019;0,02
TABCLP3M;09-12-2019;0,02
TABCLP3M;10-12-2019;0,0189
TABCLP3M;11-12-2019;0,0188
TABCLP3M;12-12-2019;0,0188
TABCLP3M;13-12-2019;0,0194
TABCLP3M;16-12-2019;0,0202
TABCLP3M;17-12-2019;0,0199
TABCLP3M;18-12-2019;0,0211
TABCLP3M;19-12-2019;0,0223
TABCLP3M;20-12-2019;0,0225
TABCLP3M;23-12-2019;0,0237
TABCLP3M;24-12-2019;0,0239
TABCLP3M;26-12-2019;0,0229
TABCLP3M;27-12-2019;0,0231
TABCLP3M;30-12-2019;0,0228
TABCLP3M;02-01-2020;0,0227
TABCLP3M;03-01-2020;0,0203
TABCLP3M;06-01-2020;0,0195
TABCLP3M;07-01-2020;0,0197
TABCLP3M;08-01-2020;0,0198
TABCLP3M;09-01-2020;0,0195
TABCLP3M;10-01-2020;0,019
TABCLP3M;13-01-2020;0,0191
TABCLP3M;14-01-2020;0,0192
TABCLP3M;15-01-2020;0,0191
TABCLP3M;16-01-2020;0,0191
TABCLP3M;17-01-2020;0,0192
TABCLP3M;20-01-2020;0,0199
TABCLP3M;21-01-2020;0,0204
TABCLP3M;22-01-2020;0,0206
TABCLP3M;23-01-2020;0,0207
TABCLP3M;24-01-2020;0,0205
TABCLP3M;27-01-2020;0,0203
TABCLP3M;28-01-2020;0,02
TABCLP3M;29-01-2020;0,0198
TABCLP3M;30-01-2020;0,0196
TABCLP3M;31-01-2020;0,0202
TABCLP3M;03-02-2020;0,0197
TABCLP3M;04-02-2020;0,0194
TABCLP3M;05-02-2020;0,0192
TABCLP3M;06-02-2020;0,0194
TABCLP3M;07-02-2020;0,0196
TABCLP3M;10-02-2020;0,0191
TABCLP3M;11-02-2020;0,0194
TABCLP3M;12-02-2020;0,019
TABCLP3M;13-02-2020;0,0189
TABCLP3M;14-02-2020;0,0187
TABCLP3M;17-02-2020;0,0188
TABCLP3M;18-02-2020;0,0186
TABCLP3M;19-02-2020;0,0186
TABCLP3M;20-02-2020;0,0204
TABCLP3M;21-02-2020;0,0204
TABCLP3M;24-02-2020;0,0213
TABCLP3M;25-02-2020;0,0214
TABCLP3M;26-02-2020;0,0224
TABCLP3M;27-02-2020;0,0224
TABCLP3M;28-02-2020;0,0233
TABCLP3M;02-03-2020;0,0232
TABCLP3M;03-03-2020;0,0221
TABCLP3M;04-03-2020;0,0224
TABCLP3M;05-03-2020;0,022
TABCLP3M;06-03-2020;0,0212
TABCLP3M;09-03-2020;0,0211
TABCLP3M;10-03-2020;0,0211
TABCLP3M;11-03-2020;0,0211
TABCLP3M;12-03-2020;0,0211
